episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,custom_metrics/rotation_mean,custom_metrics/rotation_min,custom_metrics/rotation_max,custom_metrics/throttle_mean,custom_metrics/throttle_min,custom_metrics/throttle_max,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples
2.491118272988318,-3.7537625694495365,-1.6834412265943666,34.72,61,3021,False,34516,837,11,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-24-04,1572945844,60.101239919662476,660.6514623165131,2806,robot-train-4-gpu,10.138.0.45,660.6514623165131,34516,11,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.006610607883194461,-0.4125675857067108,0.4286389946937561,-0.01671084007015452,-0.3764502704143524,0.4191022515296936,39.34277393186593,3.0451496332887573,1.6210434468107633,0.020000000000000018,0.020000000000000018,6453,1179904,34516,69.67,18.602,9.85,13.825,25990.977,256.0
2.5004780493618175,-4.379582519896843,-1.7324568533155713,36.31,64,2922,False,37438,901,12,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-25-04,1572945904,60.09722304344177,720.7486853599548,2806,robot-train-4-gpu,10.138.0.45,720.7486853599548,37438,12,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",-0.007471989853074774,-0.32769620418548584,0.386392205953598,-0.021062827913556247,-0.339925080537796,0.40799087285995483,39.3443226004908,3.0169373420447108,1.617001597203268,0.020000000000000018,0.020000000000000018,6997,1319168,37438,66.269,18.442,9.645,12.647,26540.913,256.0
2.333944348690924,-4.741990474047299,-1.931057897385096,34.04,61,2720,False,40158,962,13,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-26-04,1572945964,60.08147144317627,780.8301568031311,2806,robot-train-4-gpu,10.138.0.45,780.8301568031311,40158,13,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.010178569364361465,-0.3269265294075012,0.39117488265037537,-0.0016135254292748869,-0.4327941834926605,0.40799087285995483,39.41140726767772,3.0034244387426634,1.6135425886829957,0.020000000000000018,0.020000000000000018,7540,1458176,40158,66.241,20.047,9.245,11.38,27691.815,256.0
1.8670008062351464,-4.741990474047299,-1.8433166661987324,36.94,57,2796,False,42954,1019,14,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-27-04,1572946024,60.06332015991211,840.8934769630432,2806,robot-train-4-gpu,10.138.0.45,840.8934769630432,42954,14,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.022582241399213672,-0.3518957793712616,0.36068031191825867,-0.029711493216454984,-0.4327941834926605,0.3558084964752197,39.49653975536953,2.9703084555621753,1.6132171238254494,0.020000000000000018,0.020000000000000018,8073,1594624,42954,60.357,33.228,9.236,11.171,27717.478,256.0
1.2855139039630734,-3.823200634867085,-1.6044702563164335,35.25,67,2922,False,45876,1086,15,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-28-04,1572946084,60.10376167297363,900.9972386360168,2806,robot-train-4-gpu,10.138.0.45,900.9972386360168,45876,15,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",-0.0012245805445127188,-0.36290642619132996,0.36068031191825867,-0.013740324534010142,-0.3951464295387268,0.3761075735092163,39.511787797988816,2.9530805141528895,1.610011269258763,0.020000000000000018,0.020000000000000018,8621,1734912,45876,68.949,20.485,8.96,11.05,28570.489,256.0
1.2855139039630734,-3.9487036966297424,-1.5735348697089855,32.93,63,2873,False,48749,1149,16,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-29-04,1572946144,60.01594948768616,961.013188123703,2806,robot-train-4-gpu,10.138.0.45,961.013188123703,48749,16,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",-0.0076601087744347755,-0.40007004141807556,0.4497288167476654,-0.030845415795192822,-0.3951464295387268,0.3761075735092163,39.51069442525479,2.9452247289049427,1.6076116126087012,0.020000000000000018,0.020000000000000018,9168,1874944,48749,62.289,17.485,9.226,11.57,27747.418,256.0
2.595401430453437,-3.9487036966297424,-1.5665789077938213,35.19,60,2873,False,51622,1209,17,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-30-04,1572946204,60.05351710319519,1021.0667052268982,2806,robot-train-4-gpu,10.138.0.45,1021.0667052268982,51622,17,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.00787394392187707,-0.3750547766685486,0.4497288167476654,0.0009143537818454206,-0.3538348078727722,0.3817811608314514,39.48695124189619,2.92986448176945,1.6098273465090929,0.020000000000000018,0.020000000000000018,9719,2016000,51622,55.828,18.36,9.271,12.362,27614.26,256.0
2.300318717277224,-3.5383927726101168,-1.6268324812137334,36.83,65,2942,False,54564,1274,18,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-31-04,1572946264,60.01936888694763,1081.0860741138458,2806,robot-train-4-gpu,10.138.0.45,1081.0860741138458,54564,18,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.0051416604407131675,-0.39536067843437195,0.36004212498664856,-0.0025300930999219416,-0.35667940974235535,0.3817811608314514,39.48464949485354,2.915401760037728,1.6084404890865545,0.020000000000000018,0.020000000000000018,10270,2157056,54564,63.532,18.542,8.926,10.924,28679.615,256.0
2.096623505223849,-3.5383927726101168,-1.6990643463007384,36.38,57,2973,False,57537,1331,19,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-32-04,1572946324,60.02551507949829,1141.1115891933441,2806,robot-train-4-gpu,10.138.0.45,1141.1115891933441,57537,19,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",-0.009950330521096475,-0.4507409930229187,0.3445669114589691,-0.03293818185687997,-0.3702573776245117,0.4174775183200836,39.50540531734443,2.906083527239218,1.6067066157441792,0.020000000000000018,0.020000000000000018,10812,2295808,57537,71.035,64.873,9.796,13.826,26132.862,256.0
2.117567219551831,-3.741380122381497,-1.7649905451795052,32.33,72,3030,False,60567,1403,20,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-33-04,1572946384,60.031479835510254,1201.1430690288544,2806,robot-train-4-gpu,10.138.0.45,1201.1430690288544,60567,20,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.019913452249020337,-0.4507409930229187,0.31344088912010193,-0.01727922044112347,-0.3959856629371643,0.36057421565055847,39.50285844917685,2.894470468122979,1.6081242415620773,0.020000000000000018,0.020000000000000018,11361,2436352,60567,67.182,17.908,9.287,12.022,27564.212,256.0
2.117567219551831,-3.741380122381497,-1.7771787465449953,38.65,48,2887,False,63454,1451,21,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-35-32,1572946532,60.031325340270996,1261.1743943691254,2806,robot-train-4-gpu,10.138.0.45,1261.1743943691254,63454,21,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.03215446303365752,-0.3431023955345154,0.3336588144302368,-0.016004909509792924,-0.3959856629371643,0.36030343174934387,39.46952449554264,2.8800500493058494,1.6074426801278126,0.020000000000000018,0.020000000000000018,11913,2577664,63454,54.249,18.305,9.173,11.357,27907.302,256.0
2.2556097754273177,-3.380896256110022,-1.4868540345829937,41.16,60,2975,False,66429,1511,22,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-36-32,1572946592,60.01926612854004,1321.1936604976654,2806,robot-train-4-gpu,10.138.0.45,1321.1936604976654,66429,22,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.010392154043074697,-0.36697205901145935,0.4265913963317871,0.01286887306952849,-0.3379928767681122,0.36030343174934387,39.440802975330236,2.860770475777283,1.6057535290514113,0.020000000000000018,0.020000000000000018,12464,2718720,66429,70.782,18.038,9.748,12.918,26260.561,256.0
2.055460987208899,-3.8337376774137093,-1.4584278547221445,39.03,54,2838,False,69267,1565,23,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-37-32,1572946652,60.07217526435852,1381.265835762024,2806,robot-train-4-gpu,10.138.0.45,1381.265835762024,69267,23,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.015396784599870443,-0.36697205901145935,0.4265913963317871,-0.007312591841910034,-0.4471126198768616,0.34839966893196106,39.385432742173414,2.852983115750728,1.6026841471563962,0.020000000000000018,0.020000000000000018,13013,2859264,69267,61.31,19.527,8.869,10.886,28864.105,256.0
0.9272356893432351,-3.730279389263714,-1.4515982489851498,39.74,54,2905,False,72172,1619,24,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-38-32,1572946712,60.03411340713501,1441.299949169159,2806,robot-train-4-gpu,10.138.0.45,1441.299949169159,72172,24,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.025638202112168072,-0.2826865613460541,0.3610578179359436,-0.019967014770954847,-0.4012620151042938,0.37487998604774475,39.36331538184345,2.8389859287551484,1.6030381097552822,0.020000000000000018,0.020000000000000018,13560,2999296,72172,58.425,69.453,9.585,12.564,26707.471,256.0
0.9272356893432351,-3.982246674497226,-1.627961954267848,44.85,39,2771,False,74943,1658,25,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-39-32,1572946772,60.097230672836304,1501.3971798419952,2806,robot-train-4-gpu,10.138.0.45,1501.3971798419952,74943,25,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.010698047783225775,-0.34640219807624817,0.3610578179359436,-0.0031775005324743686,-0.3888595700263977,0.37487998604774475,39.382165256208125,2.8237285043079146,1.603310919475333,0.020000000000000018,0.020000000000000018,14060,3127296,74943,87.033,93.88,9.57,12.196,26750.054,256.0
0.7872373336015859,-4.00384877287563,-1.6021120698484834,47.99,39,2844,False,77787,1697,26,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-40-32,1572946832,60.08173990249634,1561.4789197444916,2806,robot-train-4-gpu,10.138.0.45,1561.4789197444916,77787,26,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.013255476700142026,-0.34640219807624817,0.3610578179359436,0.0224971109686885,-0.3888595700263977,0.3907923400402069,39.38989484710944,2.807343469932115,1.6026942987022097,0.020000000000000018,0.020000000000000018,14585,3261696,77787,94.361,18.451,9.946,16.519,25738.835,256.0
2.109955219073105,-4.168491718722132,-1.663987744497552,44.58,55,2903,False,80690,1752,27,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-41-33,1572946893,60.04919195175171,1621.5281116962433,2806,robot-train-4-gpu,10.138.0.45,1621.5281116962433,80690,27,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",-0.011488288602849934,-0.3467665910720825,0.3397862911224365,0.02072001275490038,-0.36165177822113037,0.3907923400402069,39.355382073925895,2.7623955463918346,1.6055562269389114,0.020000000000000018,0.020000000000000018,15118,3398144,80690,73.099,18.413,9.614,12.973,26627.398,256.0
2.1967393608308647,-4.352222010530669,-1.6443717755089826,40.21,52,3053,False,83743,1804,28,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-42-33,1572946953,60.0997371673584,1681.6278488636017,2806,robot-train-4-gpu,10.138.0.45,1681.6278488636017,83743,28,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",-0.013384769554832018,-0.3467665910720825,0.3397862911224365,0.012648872551508247,-0.36165177822113037,0.35731902718544006,39.31290087270649,2.7522798302909974,1.6037599112553556,0.020000000000000018,0.020000000000000018,15647,3533568,83743,57.912,18.073,8.881,11.218,28826.909,256.0
2.1967393608308647,-4.352222010530669,-1.6803359807074125,42.13,47,2968,False,86711,1851,29,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-43-33,1572947013,60.01870942115784,1741.6465582847595,2806,robot-train-4-gpu,10.138.0.45,1741.6465582847595,86711,29,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",-0.012926780893467367,-0.3497753441333771,0.3312224745750427,-0.004312126091681421,-0.3688892722129822,0.35731902718544006,39.2880866580142,2.7327582037769353,1.605658860098374,0.020000000000000018,0.020000000000000018,16190,3672576,86711,72.328,17.766,8.841,10.642,28954.706,256.0
2.523716742754472,-4.352222010530669,-1.6287661231069368,46.39,46,2703,False,89414,1897,30,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-44-33,1572947073,60.10735082626343,1801.753909111023,2806,robot-train-4-gpu,10.138.0.45,1801.753909111023,89414,30,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",-0.006186563442461193,-0.3497753441333771,0.3750200569629669,-0.01762195880932268,-0.3688892722129822,0.28250014781951904,39.28573979692158,2.723215947760086,1.6040275792956562,0.020000000000000018,0.020000000000000018,16710,3805696,89414,56.155,18.085,8.786,32.573,29137.544,256.0
2.523716742754472,-4.4419693806304,-1.7361446015223516,45.05,43,2830,False,92244,1940,31,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-47-03,1572947223,60.10425138473511,1861.858160495758,2806,robot-train-4-gpu,10.138.0.45,1861.858160495758,92244,31,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.006093869137112051,-0.35395264625549316,0.3750200569629669,-0.006999490986927413,-0.4074912667274475,0.35176923871040344,39.2948357319477,2.717765052904892,1.60234453806139,0.020000000000000018,0.020000000000000018,17236,3940352,92244,53.819,19.901,9.394,11.622,27250.256,256.0
0.6346875301227585,-5.147549113087175,-1.7996517645193202,48.55,46,3069,False,95313,1986,32,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-48-03,1572947283,60.055376052856445,1921.9135365486145,2806,robot-train-4-gpu,10.138.0.45,1921.9135365486145,95313,32,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.007119809935102239,-0.35395264625549316,0.4091918468475342,-0.0020618352224119007,-0.4074912667274475,0.35176923871040344,39.269894446850905,2.701152035513935,1.6024906333129056,0.020000000000000018,0.020000000000000018,17784,4080640,95313,66.318,18.949,8.951,11.902,28598.568,256.0
2.0018495446508004,-5.147549113087175,-1.630074900715551,51.51,37,3092,False,98405,2023,33,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-49-03,1572947343,60.01564860343933,1981.9291851520538,2806,robot-train-4-gpu,10.138.0.45,1981.9291851520538,98405,33,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.03391141572152265,-0.35158222913742065,0.4091918468475342,-0.026847919129068032,-0.3580245077610016,0.35176923871040344,39.25464213667843,2.687500323601105,1.602890308387516,0.020000000000000018,0.020000000000000018,18321,4218112,98405,58.517,18.976,9.422,13.239,27169.649,256.0
2.0018495446508004,-5.147549113087175,-1.4761426075708848,55.17,39,3005,False,101410,2062,34,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-50-03,1572947403,60.08262872695923,2042.011813879013,2806,robot-train-4-gpu,10.138.0.45,2042.011813879013,101410,34,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.02946700576110743,-0.35158222913742065,0.35113465785980225,-0.009921214205678552,-0.33824026584625244,0.4272754192352295,39.238758187709415,2.675671847173119,1.601682206979312,0.020000000000000018,0.020000000000000018,18875,4359936,101410,62.246,17.416,8.868,11.163,28869.305,256.0
2.726582911502949,-4.855384701879332,-1.1675283929326767,58.17,35,2809,False,104219,2097,35,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-51-04,1572947464,60.027228355407715,2102.039042234421,2806,robot-train-4-gpu,10.138.0.45,2102.039042234421,104219,35,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.028000257994281127,-0.4396653473377228,0.3741329610347748,-0.02064652776811272,-0.5601365566253662,0.4272754192352295,39.18022597107769,2.6461298856906748,1.601683672628961,0.020000000000000018,0.020000000000000018,19407,4496128,104219,64.678,44.695,8.972,28.061,28532.984,256.0
2.726582911502949,-4.855384701879332,-1.154810145872157,56.43,38,3362,False,107581,2135,36,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-52-04,1572947524,60.064889669418335,2162.103931903839,2806,robot-train-4-gpu,10.138.0.45,2162.103931903839,107581,36,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.006157304417574778,-0.4396653473377228,0.3741329610347748,0.019440355612896382,-0.5601365566253662,0.4272754192352295,39.16557812615017,2.629087975813491,1.6018317512051305,0.020000000000000018,0.020000000000000018,19943,4633344,107581,51.719,53.123,9.275,11.928,27600.489,256.0
2.726582911502949,-4.408284589533203,-1.1467512434305347,59.29,34,3379,False,110960,2169,37,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-53-04,1572947584,60.10512042045593,2222.209052324295,2806,robot-train-4-gpu,10.138.0.45,2222.209052324295,110960,37,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",0.005896999877877534,-0.4396653473377228,0.3741329610347748,0.0008964230073615909,-0.5601365566253662,0.3220234811306,39.12335174355474,2.6046475185615763,1.6028140032982747,0.020000000000000018,0.020000000000000018,20487,4772608,110960,61.533,19.257,9.143,11.757,28000.892,256.0
2.4704564538584766,-4.483238852529793,-1.5732922655559787,59.9,36,3256,False,114216,2205,38,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-54-04,1572947644,60.03192853927612,2282.240980863571,2806,robot-train-4-gpu,10.138.0.45,2282.240980863571,114216,38,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",-0.00980482465121895,-0.34413808584213257,0.283784955739975,0.005915856594219804,-0.32583099603652954,0.319491982460022,39.101835958248,2.582868644697547,1.6039365591793964,0.020000000000000018,0.020000000000000018,21029,4911360,114216,56.358,18.716,8.701,11.142,29422.34,256.0
2.7940007692209408,-4.483238852529793,-1.4841477373036582,61.72,36,3148,False,117364,2241,39,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-55-04,1572947704,60.033865213394165,2342.2748460769653,2806,robot-train-4-gpu,10.138.0.45,2342.2748460769653,117364,39,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",-0.021394293839111924,-0.34413808584213257,0.3066563904285431,-0.014400070668198168,-0.3842778503894806,0.35650840401649475,39.06788340693821,2.5589764157415757,1.6060841003749877,0.020000000000000018,0.020000000000000018,21558,5046784,117364,68.614,19.563,9.622,13.193,26606.614,256.0
2.7940007692209408,-4.86711347446524,-1.5527459099834362,59.06,37,3538,False,120902,2278,40,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-56-04,1572947764,60.07988524436951,2402.354731321335,2806,robot-train-4-gpu,10.138.0.45,2402.354731321335,120902,40,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",-0.014515960031421854,-0.34413808584213257,0.3384796977043152,-0.004349260628732737,-0.3842778503894806,0.35650840401649475,38.997739771544204,2.5351185241002376,1.6067134171944202,0.020000000000000018,0.020000000000000018,22105,5186816,120902,51.349,16.946,8.375,10.168,30567.509,256.0
2.7940007692209408,-4.86711347446524,-1.4745527626805655,64.06,27,3099,False,124001,2305,41,c01253afef6a4a94a70f18d88e800c42,2019-11-05_09-58-30,1572947910,60.05838966369629,2462.413120985031,2806,robot-train-4-gpu,10.138.0.45,2462.413120985031,124001,41,4,1b51c0e3,"3_buffer_size=2000000,target_network_update_freq=1,train_batch_size=256",-0.017546749679604547,-0.35103440284729004,0.34451624751091003,-0.017903104126962718,-0.3842778503894806,0.35650840401649475,38.95299407218769,2.5123830988468154,1.6092839842913815,0.020000000000000018,0.020000000000000018,22625,5319936,124001,53.614,18.291,8.757,10.944,29234.488,256.0
